SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,gender_Female,gender_Male
0,1,1,-0.055833672077855064,1,2,1,1,1,1,1,2,0,-0.16823010693574386,-0.20213372740781932,0,True,False,False,True,False,False,True,False,False,False,False,True
0,1,0,0.7178532386027215,1,1,0,0,0,0,0,0,1,-1.4926823160681442,-0.5917419172484889,0,False,False,True,False,True,False,True,False,False,False,True,False
0,0,0,-1.2367242199587352,1,1,2,2,1,2,1,1,1,0.7141841001524675,-0.927946763298101,1,False,True,False,True,False,False,False,False,True,False,True,False
0,0,0,-1.2774445836787656,1,1,1,1,1,1,1,1,1,-0.6351950639824246,-0.9879951697105341,1,True,False,False,True,False,False,False,False,True,False,True,False
0,0,0,-0.9924020376385531,1,1,1,1,1,1,1,1,1,0.1774236690988095,-0.7647122349843029,1,False,True,False,True,False,False,False,False,False,True,False,True
0,0,0,-0.9516816739185228,0,0,1,2,1,1,1,2,0,-0.7980511699987046,-0.849464379181851,0,True,False,False,True,False,False,False,False,True,False,True,False
1,0,0,-1.2367242199587352,1,1,1,1,1,1,1,1,1,0.18074726309914202,-0.9569554419841074,1,False,True,False,True,False,False,True,False,False,False,True,False
0,0,0,-1.1960038562387048,1,1,2,2,1,1,1,1,0,-0.31280644595019663,-0.935209971279605,1,True,False,False,True,False,False,False,False,True,False,True,False
0,1,0,-0.30015585439803716,1,1,1,1,1,2,2,2,1,1.0282637331838649,0.0243061639790657,0,False,True,False,True,False,False,False,True,False,False,False,True
1,0,0,-1.2774445836787656,1,1,1,1,1,1,1,1,0,-0.613591702980265,-0.9877081736504747,0,True,False,False,True,False,False,False,False,True,False,False,True
0,1,1,0.5142514200025698,1,2,2,2,2,2,2,1,0,0.5496661971360212,0.5553592581890218,0,True,False,False,True,False,False,False,False,False,True,True,False
1,1,1,0.758573602322752,1,2,1,2,2,1,1,1,1,0.6460504231456565,0.8224642836243268,1,False,True,False,True,False,False,False,False,True,False,False,True
0,1,1,0.9214550572028734,1,1,0,0,0,0,0,0,0,-1.4876969250676457,-0.5280950217753105,0,False,False,True,True,False,False,False,True,False,False,True,False
0,0,0,0.22920887396235737,1,2,2,2,2,1,1,1,1,0.046141706085686136,0.10557020221589174,0,True,False,False,True,False,False,True,False,False,False,True,False
0,0,0,-1.2367242199587352,1,1,1,1,1,1,1,1,0,-0.62854787598176,-0.9723869993673026,1,True,False,False,True,False,False,False,False,False,True,False,True
0,1,1,0.22920887396235737,1,1,0,0,0,0,0,0,0,-1.5009913010689746,-0.6914399331891317,0,False,False,True,True,False,False,False,False,True,False,False,True
0,0,0,0.06632741908223598,1,1,1,2,1,1,1,1,1,-0.4972659129686364,-0.242445635536166,0,True,False,False,True,False,False,False,False,True,False,False,True
0,1,0,1.5322605130033284,1,2,1,1,2,1,2,2,1,1.2293411702039656,2.113173872191572,0,False,True,False,False,True,False,False,False,True,False,True,False
0,0,0,-0.7888002190384014,1,1,2,1,1,2,1,1,0,-0.3194536339508612,-0.6801367037467911,0,True,False,False,False,True,False,False,False,False,True,True,False
0,0,0,0.26992923768238775,1,2,1,1,1,1,1,1,0,0.3485887601159204,0.3242391233611678,1,False,True,False,True,False,False,False,False,True,False,False,True
0,0,0,1.1657772395230555,1,2,1,2,2,1,2,2,1,1.302460238211275,1.8278114820124869,0,False,True,False,False,True,False,False,False,True,False,True,False
0,0,0,-0.8295205827584317,1,2,1,1,2,1,2,2,1,1.1761636661986499,-0.4940749503482666,1,False,True,False,True,False,False,True,False,False,False,True,False
0,0,0,0.35136996512244845,1,1,1,2,1,2,2,2,1,1.1595456961969886,0.8552701409511194,0,False,True,False,False,False,True,False,True,False,False,False,True
0,0,0,-0.46303730927815856,1,2,1,1,1,1,1,1,1,0.29707305311077065,-0.3199345717522103,0,False,True,False,True,False,False,False,False,True,False,False,True
1,0,0,0.9214550572028734,0,0,1,1,2,1,2,2,1,-0.4889569279678058,0.20317093925610014,0,True,False,False,False,True,False,True,False,False,False,False,True
0,1,0,1.4915401492832983,0,0,2,1,2,2,2,2,0,-0.1499503399339166,0.7824835247960485,0,True,False,False,False,False,True,True,False,False,False,False,True
1,1,1,-0.2594354906780068,1,2,1,2,2,1,2,2,0,1.3622849302172555,0.18851206357306505,1,False,True,False,True,False,False,False,False,True,False,False,True
1,1,0,1.4915401492832983,1,1,2,2,1,1,1,2,0,0.749081837155956,1.6655704015988944,0,False,True,False,False,True,False,False,True,False,False,True,False
1,1,0,-0.5851984004382496,0,0,1,1,2,1,2,2,1,-0.5454580259734538,-0.6502008070205929,1,True,False,False,True,False,False,False,False,True,False,True,False
0,1,1,0.5956921474426305,1,2,1,2,1,1,1,1,0,-0.3493659799538514,0.11254641413733606,0,True,False,False,True,False,False,False,False,True,False,False,True
0,1,1,1.6137012404433893,1,1,2,2,2,2,2,2,0,0.682609957149311,1.6980892628656274,0,True,False,False,False,False,True,True,False,False,False,True,False
1,1,0,0.025607055362205634,0,0,1,2,2,2,2,1,1,-0.4906187249679718,-0.2350941210746439,0,True,False,False,True,False,False,False,False,True,False,False,True
0,1,1,-1.2367242199587352,0,0,1,1,1,1,1,1,1,-1.341458789053027,-0.9920131145513661,1,True,False,False,True,False,False,False,False,False,True,True,False
0,1,1,1.6137012404433893,1,2,2,2,2,2,2,2,0,0.8703930181680831,1.929121091213463,0,True,False,False,False,False,True,False,True,False,False,True,False
1,1,0,0.18848851024232702,1,1,1,1,1,1,1,1,1,0.24888094010595296,0.12899349604074148,0,False,True,False,True,False,False,True,False,False,False,False,True
1,1,1,1.2064976032430856,1,2,1,2,2,1,1,2,1,1.0415581091851935,1.649586928715585,0,False,True,False,True,False,False,False,True,False,False,True,False
0,1,0,1.5729808767233588,1,1,0,0,0,0,0,0,0,-1.4926823160681442,-0.3990130246085838,0,False,False,True,False,False,True,False,True,False,False,True,False
0,0,1,-0.38159658183809786,1,1,1,2,1,2,1,1,1,-0.31446824295036285,-0.44113521557730523,0,True,False,False,True,False,False,True,False,False,False,False,True
0,0,0,-0.6666391278783103,1,1,0,0,0,0,0,0,0,-1.4843733310673135,-0.8773913034876334,0,False,False,True,False,True,False,False,False,False,True,True,False
0,0,0,-0.9516816739185228,1,1,2,1,2,2,2,1,1,0.1574821050968162,-0.719720083414987,0,True,False,False,True,False,False,False,False,False,True,False,True
0,1,1,-0.62591876415828,1,2,0,0,0,0,0,0,1,-1.3165318340505352,-0.8259748554969875,0,False,False,True,False,False,True,False,False,False,True,False,True
0,0,0,-1.1552834925186746,1,1,0,0,0,0,0,0,0,-1.4561227820644893,-0.9704001035668911,1,False,False,True,True,False,False,True,False,False,False,True,False
1,1,0,-1.2774445836787656,1,1,2,1,1,1,1,1,1,-0.5055748979694671,-0.9862731933501776,1,True,False,False,True,False,False,False,False,True,False,True,False
0,1,0,-0.3408762181180675,1,2,1,1,2,1,1,1,1,0.4948268961305394,-0.1565675837183847,0,False,True,False,True,False,False,False,False,False,True,True,False
1,0,0,-1.2774445836787656,1,1,1,1,1,1,1,1,1,0.21564500010263052,-0.9766919402681938,0,False,True,False,True,False,False,False,False,True,False,True,False
1,0,0,1.6137012404433893,1,2,2,2,2,2,2,2,0,1.6298342472440013,2.45602378086256,0,False,True,False,False,False,True,True,False,False,False,False,True
0,1,0,1.6137012404433893,1,2,0,0,0,0,0,0,0,-1.3364733980525287,-0.23516035093465754,0,False,False,True,False,False,True,False,False,True,False,True,False
0,0,1,-0.8702409464784621,1,1,0,0,0,0,0,0,0,-1.4976677070686424,-0.9126918188749426,0,False,False,True,True,False,False,False,True,False,False,True,False
0,0,0,-0.9516816739185228,1,1,0,0,0,0,0,0,0,-1.479387940066815,-0.929337590358389,1,False,False,True,True,False,False,False,False,False,True,False,True
1,1,0,-1.2367242199587352,1,1,1,2,1,1,1,1,0,-0.4856333339674735,-0.9573307445241851,1,True,False,False,True,False,False,False,True,False,False,True,False
1,1,0,1.125056875803025,1,2,1,1,2,1,2,2,1,1.1877962451998125,1.653847716376467,0,False,True,False,False,True,False,False,True,False,False,True,False
1,1,0,-0.13727439951791576,1,2,1,2,2,1,1,2,1,1.0349109211845293,0.20394362095626012,1,False,True,False,True,False,False,False,False,True,False,False,True
0,0,0,0.6771328748826912,1,1,1,1,2,2,2,2,1,0.32200000811326246,0.6351883161255507,0,True,False,False,False,False,True,True,False,False,False,True,False
1,0,0,-0.0965540357978854,1,2,1,2,2,1,2,2,1,1.3074456292117733,0.36991565015062516,0,False,True,False,True,False,False,False,False,True,False,True,False
0,1,0,0.8400143297628127,1,1,0,0,0,0,0,0,0,-1.5192710680708021,-0.5708353581041601,0,False,False,True,False,True,False,False,True,False,False,True,False
0,0,1,0.26992923768238775,1,2,0,0,0,0,0,0,0,-1.3215172250510334,-0.5646980577428894,0,False,False,True,False,False,True,False,False,False,True,False,True
0,0,0,-0.9516816739185228,1,1,0,0,0,0,0,0,0,-1.5192710680708021,-0.9385435409002951,0,False,False,True,True,False,False,False,False,False,True,True,False
0,0,0,0.26992923768238775,1,1,1,1,2,2,1,1,0,0.5696077611380149,0.41347282141964387,0,False,True,False,False,True,False,False,False,True,False,False,True
1,0,0,-0.9924020376385531,1,1,1,1,1,1,1,1,1,0.16412929309748078,-0.7552192883823373,0,False,True,False,True,False,False,False,False,True,False,False,True
0,1,1,0.758573602322752,1,2,1,1,2,1,1,2,1,0.8438042661654253,1.0029627287816996,0,False,True,False,False,True,False,False,False,True,False,True,False
0,1,1,1.5729808767233588,1,2,0,0,0,0,0,0,0,-1.3098846460498705,-0.1923979379858035,0,False,False,True,False,False,True,False,True,False,False,False,True
1,0,0,1.5729808767233588,1,2,0,0,0,0,0,0,1,-1.3331498040521963,-0.22807375591319026,0,False,False,True,False,False,True,False,False,False,True,False,True
1,1,0,1.5322605130033284,1,1,0,0,0,0,0,0,1,-1.502653098069141,-0.36260867822104614,0,False,False,True,False,False,True,False,True,False,False,True,False
1,0,0,-1.2774445836787656,0,0,1,1,1,1,1,1,0,-1.3132082400502028,-0.9970024306723992,1,True,False,False,True,False,False,False,False,True,False,True,False
0,1,0,0.22920887396235737,0,0,2,2,1,2,2,2,1,-0.1582593249347472,-0.039782263894204035,0,True,False,False,False,False,True,True,False,False,False,False,True
0,1,0,-0.1779947632379461,1,1,1,2,2,1,1,2,0,0.8354952811645946,0.0663179718477644,0,False,True,False,True,False,False,False,True,False,False,True,False
0,1,0,-0.015113308357824713,1,1,0,0,0,0,0,0,0,-1.5076384890696393,-0.7250626254560932,0,False,False,True,True,False,False,True,False,False,False,True,False
1,1,0,0.6771328748826912,1,1,1,2,1,1,1,1,0,-0.4972659129686364,0.050820184604555584,0,True,False,False,False,False,True,False,False,False,True,False,True
0,1,1,0.18848851024232702,1,2,0,0,0,0,0,0,1,-1.3514295710540236,-0.6276164247559168,0,False,False,True,False,False,True,True,False,False,False,True,False
0,0,0,-0.9109613101984924,1,1,1,1,2,2,1,1,0,-0.3493659799538514,-0.7507377345214094,0,True,False,False,True,False,False,False,False,True,False,True,False
0,1,0,1.4100994218432374,1,2,2,2,2,1,2,2,0,1.5002140812310438,2.2293410466556245,0,False,True,False,False,True,False,False,True,False,False,False,True
0,0,0,-1.0331224013585834,0,0,1,1,2,2,1,1,1,-0.9725398550161476,-0.8979667133318936,0,True,False,False,False,True,False,False,True,False,False,False,True
0,0,0,0.758573602322752,1,1,1,1,1,1,2,2,0,0.7573908221567865,0.9681037457944817,0,False,True,False,False,True,False,False,True,False,False,True,False
0,0,0,-0.9516816739185228,1,1,1,1,1,1,1,1,0,-0.6518130339840859,-0.8242749557566355,1,True,False,False,True,False,False,False,False,True,False,True,False
0,0,0,-0.9516816739185228,1,1,1,1,1,1,2,2,1,0.785641371159611,-0.6599586730626134,0,False,True,False,True,False,False,False,False,False,True,True,False
0,0,0,-1.1552834925186746,1,1,1,1,1,2,1,1,1,-0.46402997296531395,-0.9188291192362131,0,True,False,False,True,False,False,False,False,False,True,False,True
0,1,0,1.5729808767233588,1,2,2,2,2,1,2,1,1,1.1379423351948288,2.080191401904743,0,False,True,False,False,False,True,False,False,True,False,False,True
0,1,1,0.7178532386027215,1,2,1,1,1,1,2,1,1,0.6526976111463211,0.8092624648615931,1,False,True,False,True,False,False,True,False,False,False,True,False
1,1,1,-0.3408762181180675,1,1,1,1,2,1,2,2,1,1.0565142821866886,-0.008764612787781742,0,False,True,False,False,False,True,False,False,True,False,True,False
0,1,0,-0.4223169455581282,1,1,2,1,1,1,2,1,1,-0.16656830993557784,-0.40133106970906374,0,True,False,False,False,True,False,True,False,False,False,False,True
0,0,0,0.47353105628253944,1,2,2,2,2,1,2,2,1,1.5533915852363596,1.1620468525346381,0,False,True,False,True,False,False,False,False,True,False,False,True
0,1,1,0.025607055362205634,1,2,0,0,0,0,0,0,0,-1.3464441800535252,-0.6379262062980514,0,False,False,True,True,False,False,True,False,False,False,True,False
0,0,0,-1.2774445836787656,1,2,1,1,1,1,1,1,1,0.3436033691154218,-0.9749920405278419,1,False,True,False,True,False,False,False,False,True,False,True,False
0,1,0,0.880734693482843,1,2,1,1,1,1,2,2,1,0.179085466098976,0.6324287386249794,1,True,False,False,False,True,False,False,True,False,False,True,False
0,0,0,0.3920903288424788,1,2,1,2,1,1,2,2,1,1.2293411702039656,0.8787155113959736,1,False,True,False,True,False,False,False,False,True,False,False,True
0,0,0,-1.2774445836787656,1,1,1,1,1,1,1,1,0,-0.6302096729819263,-0.9879289398505204,1,True,False,False,True,False,False,False,False,True,False,True,False
0,0,0,-1.2774445836787656,1,1,0,0,0,0,0,0,0,-1.4710789550659844,-0.9990997095728334,0,False,False,True,True,False,False,False,False,False,True,True,False
0,0,0,-0.0965540357978854,1,1,2,2,1,2,2,1,0,0.1873944510998066,-0.10532774868777535,0,True,False,False,False,True,False,False,False,True,False,False,True
0,0,0,-1.2774445836787656,0,0,1,1,1,2,1,1,0,-1.1370577580325938,-0.9946623089519147,0,True,False,False,True,False,False,False,False,False,True,True,False
0,1,1,-0.6666391278783103,1,2,2,2,1,2,2,2,0,0.6693155811479823,-0.3907784453468788,0,True,False,False,True,False,False,False,False,True,False,False,True
0,0,0,-1.2774445836787656,1,1,0,0,0,0,0,0,1,-1.4843733310673135,-0.99927632253287,1,False,False,True,True,False,False,False,False,False,True,False,True
0,1,0,-0.9516816739185228,0,0,1,1,1,2,2,1,0,-0.801374763999037,-0.8629090407646347,1,True,False,False,True,False,False,False,False,False,True,False,True
1,1,0,0.5549717837226001,1,2,1,1,2,1,2,2,1,1.2044142152014738,1.0582425852731454,1,False,True,False,True,False,False,False,False,True,False,False,True
0,0,0,-1.2774445836787656,1,1,1,1,1,1,1,1,1,0.14418772909548702,-0.9776412349283905,1,False,True,False,True,False,False,False,False,True,False,False,True
0,1,0,1.5729808767233588,1,1,2,1,1,2,1,1,0,-0.3410569949530208,0.6600465902506976,0,True,False,False,False,False,True,True,False,False,False,False,True
0,0,0,0.43281069256250915,1,2,1,1,1,1,1,1,1,0.35191235411625243,0.38770940587430947,0,False,True,False,True,False,False,False,True,False,False,False,True
0,1,0,0.7178532386027215,0,0,2,1,1,2,2,1,1,-0.6750781919864114,-0.041879542794638284,0,True,False,False,False,True,False,True,False,False,False,False,True
0,0,0,-0.7888002190384014,1,2,1,1,1,1,1,1,1,0.3402797751150897,-0.5668615665033373,1,False,True,False,True,False,False,False,False,False,True,True,False
0,1,1,-0.5444780367182193,1,1,1,2,1,2,2,2,0,1.1711782751981514,-0.17425095634204607,1,False,True,False,False,True,False,True,False,False,False,False,True
0,0,0,0.35136996512244845,1,2,1,1,2,1,2,2,0,1.1063681921916724,0.7538280720301154,0,False,True,False,True,False,False,True,False,False,False,True,False
1,0,0,-1.2774445836787656,1,1,1,1,1,1,1,1,1,0.21232140610229844,-0.976736093508203,1,False,True,False,True,False,False,False,False,True,False,True,False
0,0,0,-0.3408762181180675,0,0,1,2,2,1,2,2,1,-0.35268957395418365,-0.4605405645613232,1,True,False,False,True,False,False,False,True,False,False,True,False
0,1,0,0.3106496014024181,1,2,1,2,1,1,2,1,0,-0.028639158921789646,0.15528675046618565,0,True,False,False,False,True,False,True,False,False,False,True,False
0,1,1,-1.1960038562387048,1,2,1,2,2,1,2,1,1,0.14584952609565352,-0.9043910097532237,0,True,False,False,True,False,False,True,False,False,False,True,False
0,0,0,0.18848851024232702,1,2,2,1,1,1,2,1,0,-0.003712203919297562,0.028500721779934193,0,True,False,False,False,True,False,True,False,False,False,True,False
0,1,1,1.4100994218432374,1,2,2,1,2,2,2,2,1,1.461992750227223,2.151543037759516,1,False,True,False,False,False,True,False,True,False,False,True,False
0,1,1,-0.015113308357824713,1,2,1,2,1,1,2,2,1,1.1329569441943304,0.3560073795477454,0,False,True,False,True,False,False,False,False,True,False,True,False
0,1,0,-1.0738427650786138,1,1,1,1,1,2,1,1,1,-0.518869273970796,-0.8885841498299509,1,True,False,False,True,False,False,False,False,True,False,True,False
0,1,1,-0.015113308357824713,1,2,2,1,1,1,2,1,0,0.8255244991635975,0.27308759481057676,0,False,True,False,True,False,False,False,False,True,False,True,False
0,0,0,1.0843365120829946,1,2,1,2,2,1,1,1,1,0.6144762801425001,1.1770368775177422,0,False,True,False,True,False,False,False,False,True,False,True,False
0,1,0,-0.0965540357978854,1,1,1,2,2,2,1,2,0,0.18240906009930805,-0.03726552921368282,0,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,-0.5037576729981889,1,1,0,0,0,0,0,0,1,-1.5076384890696393,-0.8427972399404706,1,False,False,True,True,False,False,False,False,True,False,False,True
0,1,1,-0.21871512695797646,1,2,0,0,0,0,0,0,0,-1.3381351950526947,-0.6717255115250497,0,False,False,True,False,False,True,False,False,True,False,True,False
1,0,0,-0.5037576729981889,1,2,2,1,1,1,1,1,1,0.47820892612887816,-0.336624496475666,1,False,True,False,True,False,False,False,False,True,False,True,False
0,0,1,-0.9516816739185228,1,1,0,0,0,0,0,0,0,-1.4843733310673135,-0.9241495846573148,0,False,False,True,False,True,False,False,False,False,True,False,True
0,1,1,1.4508197855632678,1,2,2,2,2,1,2,1,1,0.27380789510844483,1.2714806578972968,0,True,False,False,False,True,False,False,True,False,False,True,False
0,1,1,1.4915401492832983,1,2,2,1,1,2,1,1,0,-0.11172900893009581,0.7844041907364462,0,True,False,False,False,False,True,False,True,False,False,True,False
0,0,0,-0.2594354906780068,1,2,1,1,2,2,1,1,1,0.6493740171459885,-0.0007507997261224192,0,False,True,False,True,False,False,False,False,False,True,False,True
0,1,1,1.4915401492832983,1,1,0,0,0,0,0,0,0,-1.491020519067978,-0.40912411657067727,0,False,False,True,False,False,True,True,False,False,False,False,True
0,0,0,-0.8702409464784621,1,1,0,0,0,0,0,0,0,-1.4744025490663168,-0.9059584497735483,0,False,False,True,False,False,True,False,False,False,True,False,True
0,0,0,-1.2774445836787656,1,2,1,1,1,1,1,1,0,-0.46569176996548,-0.985743354470068,0,True,False,False,True,False,False,False,False,False,True,False,True
0,1,1,-0.9109613101984924,1,1,0,0,0,0,0,0,0,-1.4727407520661506,-0.9011236699925472,0,False,False,True,False,True,False,False,False,False,True,False,True
0,1,1,0.9214550572028734,1,2,2,2,1,2,1,2,1,0.3652067301175816,0.8746534133151327,0,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0.47353105628253944,1,1,2,1,1,2,2,1,0,0.021214751083194285,0.21690259689894348,0,True,False,False,False,True,False,False,False,True,False,False,True
1,1,0,0.5549717837226001,1,1,1,1,1,1,1,2,1,0.5197538511330312,0.5836614850348818,1,False,True,False,True,False,False,False,False,True,False,False,True
0,1,1,1.4915401492832983,1,1,2,2,2,1,1,1,1,-0.16656830993557784,0.7888415913573651,0,True,False,False,False,False,True,True,False,False,False,False,True
1,0,0,-0.8702409464784621,1,1,1,1,1,1,1,2,1,0.45660556512671835,-0.6221634996147877,0,False,True,False,True,False,False,False,False,True,False,False,True
0,1,0,-0.8702409464784621,1,2,1,2,1,1,2,2,1,1.2376501552047963,-0.5024419893299991,1,False,True,False,True,False,False,False,False,True,False,True,False
0,0,0,-0.13727439951791576,1,1,1,1,2,1,1,1,0,-0.5255164619714603,-0.4236946857736941,0,True,False,False,True,False,False,True,False,False,False,False,True
0,1,0,1.002895784642934,1,2,2,1,1,1,2,2,1,1.1595456961969886,1.418974556147836,0,False,True,False,True,False,False,False,False,True,False,True,False
0,0,0,-0.1779947632379461,1,1,0,0,0,0,0,0,0,-1.5458598200734601,-0.772063749445825,0,False,False,True,False,True,False,False,True,False,False,False,True
0,0,0,0.3920903288424788,1,1,2,1,2,1,1,1,0,-0.3393951979528547,0.07583299506973461,0,True,False,False,True,False,False,False,True,False,False,True,False
0,0,0,-1.2367242199587352,1,1,0,0,0,0,0,0,0,-1.4660935640654862,-0.9910638198911697,1,False,False,True,True,False,False,False,False,False,True,True,False
0,0,1,-0.38159658183809786,0,0,2,2,1,2,1,1,0,-0.801374763999037,-0.5898433279280957,0,True,False,False,False,True,False,True,False,False,False,False,True
0,1,1,-0.5851984004382496,1,1,0,0,0,0,0,0,0,-1.4727407520661506,-0.8505240569420704,0,False,False,True,True,False,False,False,False,False,True,True,False
0,1,1,1.2064976032430856,1,2,0,0,0,0,0,0,0,-1.328164413051698,-0.35633891813974794,0,False,False,True,False,True,False,True,False,False,False,False,True
0,0,0,-1.2774445836787656,1,1,1,1,1,1,1,1,1,0.2006888271011353,-0.9768906298482349,1,False,True,False,True,False,False,False,False,False,True,True,False
0,0,0,-0.6666391278783103,1,2,1,1,1,2,1,2,1,0.8072447321617703,-0.3685472890022758,1,False,True,False,True,False,False,False,True,False,False,False,True
0,0,0,-1.1960038562387048,1,2,1,1,1,1,2,2,1,1.0581760791868549,-0.8792678161880219,1,False,True,False,True,False,False,False,False,True,False,True,False
0,0,0,1.4100994218432374,1,2,2,2,2,2,2,2,1,0.7989357471609396,1.5982808638249617,0,True,False,False,False,True,False,True,False,False,False,False,True
0,0,0,1.2064976032430856,1,1,0,0,0,0,0,0,1,-1.4860351280674797,-0.477583715204852,0,False,False,True,False,False,True,False,True,False,False,False,True
0,1,0,1.002895784642934,1,2,1,2,2,1,2,2,1,1.3207400052131024,1.6063167535066258,1,False,True,False,True,False,False,False,True,False,False,True,False
0,0,0,-1.2367242199587352,1,1,1,1,1,1,1,1,1,0.16745288709781284,-0.9434003973013008,0,False,True,False,True,False,False,False,False,True,False,False,True
0,1,1,-0.38159658183809786,1,2,2,1,2,2,2,1,1,0.4117370461222332,-0.23131901905386218,0,True,False,False,False,False,True,True,False,False,False,True,False
0,0,1,-0.30015585439803716,0,0,2,1,1,2,1,1,0,-0.9874960280176428,-0.6352990885175075,0,True,False,False,False,False,True,True,False,False,False,True,False
1,0,0,1.6137012404433893,1,2,1,2,2,2,2,2,1,1.440389389225063,2.424343831156001,0,False,True,False,False,False,True,True,False,False,False,True,False
0,1,0,-1.2367242199587352,1,2,1,1,1,1,2,1,1,0.641065032145158,-0.9489637055424526,0,False,True,False,True,False,False,False,False,True,False,True,False
0,0,0,-0.9924020376385531,1,1,0,0,0,0,0,0,1,-1.481049737066981,-0.9459171319818219,0,False,False,True,False,True,False,True,False,False,False,True,False
0,0,0,-1.1145631287986442,1,2,1,1,1,1,1,1,1,-0.47067716096597834,-0.897790100371857,1,True,False,False,True,False,False,False,False,False,True,True,False
0,0,0,0.10704778280226633,0,0,1,1,2,1,2,2,0,-0.5172074769706297,-0.2568175151591417,0,True,False,False,True,False,False,False,False,True,False,False,True
0,0,0,-0.3408762181180675,1,2,0,0,0,0,0,0,0,-1.3348116010523623,-0.7464769468605271,0,False,False,True,False,True,False,False,False,True,False,False,True
0,1,1,-1.2367242199587352,1,1,1,1,1,1,1,1,1,0.22893937610395967,-0.9482131004622972,0,False,True,False,True,False,False,False,False,True,False,True,False
0,1,1,1.6137012404433893,1,2,2,2,2,2,1,2,1,1.3340343812144315,2.4060643897922156,0,False,True,False,False,False,True,False,True,False,False,False,True
0,0,0,0.35136996512244845,1,2,2,2,2,2,2,1,1,1.3872118852197473,0.8826672263767917,0,False,True,False,True,False,False,False,False,True,False,True,False
0,0,1,-1.1552834925186746,1,1,2,1,1,1,1,1,0,-0.5122220859701314,-0.911168532094627,1,True,False,False,True,False,False,False,False,True,False,False,True
0,0,0,-0.2594354906780068,1,1,1,2,1,1,1,1,0,0.356897745116751,-0.11709458715021175,0,False,True,False,False,True,False,True,False,False,False,False,True
0,0,0,-1.0331224013585834,1,1,1,2,1,1,2,2,1,0.9800716201790471,-0.7127659481135472,1,False,True,False,True,False,False,False,False,True,False,False,True
0,1,0,-1.2774445836787656,1,1,1,1,1,1,1,1,1,0.13920233809498894,-0.9777074647884042,1,False,True,False,True,False,False,False,False,True,False,True,False
0,1,1,-1.1552834925186746,1,2,1,2,1,2,1,1,1,-0.2081132349397309,-0.9088725636141517,0,True,False,False,True,False,False,False,False,False,True,True,False
0,0,0,0.6364125111626608,1,1,1,2,2,2,2,2,0,0.46989994112804756,0.6570883231700851,0,True,False,False,False,False,True,False,True,False,False,False,True
1,0,0,-1.2367242199587352,1,2,1,1,1,1,2,2,1,0.966777244177718,-0.9212796240567206,1,False,True,False,True,False,False,False,False,True,False,False,True
1,1,0,-0.8295205827584317,1,1,2,1,2,2,2,2,1,0.47987072312904416,-0.5914107679484203,0,True,False,False,False,True,False,False,False,True,False,True,False
0,1,0,1.125056875803025,1,2,2,1,2,2,2,2,1,1.4852579082295487,1.8939751121661863,0,False,True,False,True,False,False,True,False,False,False,False,True
0,0,0,0.9214550572028734,1,1,2,1,2,2,1,1,1,-0.18484807693740507,0.39408954905563043,0,True,False,False,False,False,True,False,False,True,False,False,True
0,0,0,-1.2774445836787656,0,0,1,1,1,2,1,1,0,-1.1835880740372453,-0.9952804543120426,0,True,False,False,True,False,False,False,False,False,True,False,True
0,0,0,-1.2774445836787656,1,1,0,0,0,0,0,0,0,-1.4860351280674797,-0.9992983991528746,0,False,False,True,True,False,False,False,False,False,True,False,True
0,0,0,-1.1552834925186746,1,2,1,1,1,1,1,1,1,0.37517751211857825,-0.8673464413855535,1,False,True,False,True,False,False,False,False,True,False,False,True
0,0,0,-1.2774445836787656,0,0,1,1,1,1,1,1,1,-1.3397969920528607,-0.9973556565924724,1,True,False,False,True,False,False,False,False,False,True,False,True
0,0,0,0.3920903288424788,1,1,1,1,2,2,1,2,0,0.05777428508684881,0.21169251457786464,0,True,False,False,False,False,True,False,True,False,False,True,False
0,0,0,-1.2774445836787656,1,1,2,1,1,1,1,1,0,-0.5055748979694671,-0.9862731933501776,0,True,False,False,True,False,False,True,False,False,False,True,False
0,0,0,-1.0331224013585834,1,2,1,1,2,1,2,1,1,0.8172155141627669,-0.7291688767769435,1,False,True,False,True,False,False,False,True,False,False,False,True
0,0,0,-1.1960038562387048,1,1,1,1,2,1,1,1,1,0.2937494591104381,-0.9054948407534523,0,False,True,False,True,False,False,False,True,False,False,False,True
0,1,0,1.6137012404433893,1,2,2,2,2,1,2,2,1,0.5945347161405068,1.605433688706443,0,True,False,False,False,False,True,False,True,False,False,True,False
0,0,0,-0.7073594915983407,1,2,1,1,1,1,1,1,1,-0.5238546649712943,-0.6773329730062108,0,True,False,False,True,False,False,False,False,True,False,False,True
0,1,0,-1.1552834925186746,1,1,1,1,1,1,2,1,1,0.5180920541328647,-0.8724240639866049,1,False,True,False,True,False,False,False,False,True,False,False,True
